pid,step,x,y,z,speed
260,0,3.6788,2.286,2.6452,1.0152
261,0,4.4436,1.84,2.6006,0.8341
262,0,4.278,2.3456,2.6504,0.7911
263,0,3.7835,1.7563,2.6511,0.9695
264,0,4.3357,1.9898,2.5748,1.3037
265,0,4.3148,1.7426,2.6223,0.8028
266,0,3.8602,1.7306,2.6484,1.2747
267,0,3.6548,2.0553,2.6468,0.8309
268,0,3.7533,1.6347,2.5814,1.1889
269,0,4.3511,1.8248,2.5755,1.2899
270,0,4.3246,2.0826,2.5759,1.2841
271,0,3.5832,1.8027,2.6006,0.8341
272,0,4.2006,1.612,2.575,0.7759
273,0,3.962,2.308,2.6446,0.8929
274,0,4.4696,2.1516,2.5999,0.8309
275,0,4.2584,1.7569,2.645,0.9916
276,0,4.3826,2.0747,2.5759,1.2841
277,0,4.4367,2.1262,2.5999,0.8309
278,0,3.5415,2.0364,2.6011,0.8309
279,0,3.8072,2.1878,2.67,1.1691
280,0,3.8218,1.5952,2.5814,0.8019
281,0,4.2688,2.1996,2.6513,1.1998
282,0,3.5709,1.8061,2.6006,0.8341
283,0,4.2253,2.4161,2.6272,0.5049
284,0,4.065,2.3924,2.601,0.8383
285,0,3.6738,1.7171,2.6496,0.7759
286,0,4.4756,1.9994,2.6011,0.8348
287,0,4.2358,2.2936,2.6452,1.0152
288,0,4.3054,2.1308,2.5759,1.2841
289,0,3.9837,1.6003,2.5739,0.8282
290,0,3.7576,2.3641,2.6504,0.5049
291,0,3.6924,2.2966,2.6452,1.0152
292,0,3.8861,1.6995,2.575,1.2747
293,0,3.7003,1.7063,2.6496,0.7759
294,0,3.7219,1.7051,2.6496,0.7759
295,0,4.4561,1.9468,2.6011,0.8348
296,0,3.738,1.7373,2.645,0.9916
297,0,3.7559,2.247,2.6479,1.0152
298,0,4.2217,2.2681,2.6452,1.0152
299,0,3.7612,2.2997,2.6479,1.0152
300,0,4.3997,2.0521,2.5759,0.8309
301,0,3.5564,2.0381,2.5999,0.8309
302,0,3.9897,2.3474,2.6432,0.8383
303,0,4.1699,1.8003,2.645,0.9916
304,0,4.3129,2.1724,2.582,1.1998
305,0,3.7333,1.7967,2.6453,0.9916
306,0,3.7331,1.5676,2.5973,0.8019
307,0,3.6483,1.8592,2.6453,0.8341
308,0,4.269,2.0337,2.6443,1.3037
309,0,3.7453,2.2564,2.67,1.0152
310,0,4.2641,1.5885,2.6242,0.4693
311,0,3.7178,2.3999,2.6272,0.5049
312,0,4.1902,2.2886,2.6452,1.0152
313,0,3.7885,2.3214,2.6479,0.9945
314,0,4.0986,2.5071,2.6507,0.3562
315,0,3.748,1.5592,2.5973,0.8019
316,0,4.0798,2.4912,2.5924,0.3562
317,0,4.1496,2.2937,2.6446,0.893
318,0,3.6793,2.1999,2.6492,0.9981
319,0,3.6621,1.6681,2.6242,0.7759
320,0,3.8994,2.312,2.6446,0.8929
321,0,4.1873,1.5507,2.5984,0.8263
322,0,4.3577,1.9531,2.5748,1.3037
323,0,4.1905,2.1998,2.6492,0.9981
324,0,4.1839,2.221,2.6492,0.9981
325,0,3.9594,2.2634,2.6432,0.8438
326,0,3.6606,2.2676,2.6452,1.0152
327,0,3.9738,1.5075,2.5995,0.8282
328,0,4.2143,2.2652,2.6452,1.0152
329,0,3.9582,1.7252,2.6484,1.2747
330,0,3.6476,1.8271,2.6453,0.8341
331,0,4.3347,2.158,2.582,1.1998
332,0,4.0501,1.6547,2.5739,1.2928
333,0,4.3158,1.7357,2.6223,0.8028
334,0,3.6684,1.623,2.6242,0.7759
335,0,4.3764,2.0786,2.5759,1.2841
336,0,3.6759,1.8697,2.6453,0.8638
337,0,3.4885,2.038,2.6511,0.3597
338,0,4.1798,1.6661,2.575,1.2747
339,0,3.5643,1.8653,2.6006,0.8341
340,0,3.7405,1.9319,2.6444,0.8311
341,0,3.9254,2.4849,2.6002,0.8352
342,0,3.9157,2.4051,2.6002,0.8352
343,0,3.7112,2.1106,2.6461,0.8919
344,0,4.1324,1.5178,2.5984,0.8263
345,0,4.1661,1.7892,2.6486,0.8624
346,0,4.0538,2.4104,2.601,0.8383
347,0,3.6583,2.0784,2.6468,0.8309
348,0,4.2541,2.314,2.6452,1.0152
349,0,4.1918,2.1709,2.6492,0.9981
350,0,3.9191,1.7318,2.6484,1.2747
351,0,4.0122,2.459,2.601,0.8383
352,0,3.5598,2.1813,2.5989,0.8047
353,0,4.2992,1.8297,2.5755,1.2899
354,0,4.1977,2.2817,2.6446,1.0152
355,0,4.0071,1.6212,2.5739,1.2928
356,0,4.2551,1.7751,2.645,0.9916
357,0,4.3102,2.1954,2.582,1.1998
358,0,3.7616,1.6287,2.5814,1.1889
359,0,4.1351,2.4786,2.6002,0.8352
360,0,3.5885,2.0873,2.5999,0.8309
361,0,3.87,2.3309,2.6446,0.8929
362,0,3.7436,1.8309,2.67,0.8638
363,0,4.3615,1.6721,2.656,0.558
364,0,3.5456,1.9697,2.6011,0.8348
365,0,4.2643,1.601,2.6242,0.7759
366,0,4.2526,2.1069,2.6461,0.8919
367,0,3.705,2.1834,2.6492,0.9981
368,0,3.7413,2.4543,2.5989,0.8127
369,0,3.8297,2.2213,2.67,1.1691
370,0,4.3417,1.8156,2.5755,1.2899
371,0,4.446,2.1503,2.5999,0.8309
372,0,4.2422,1.7783,2.645,0.9916
373,0,3.7579,1.6671,2.5814,1.1889
374,0,4.3297,2.1543,2.5759,1.1998
375,0,4.3882,2.2715,2.6251,0.7911
376,0,3.7097,2.3365,2.6452,1.0152
377,0,3.6657,1.8024,2.645,0.9916
378,0,3.7409,2.0474,2.6461,0.8919
379,0,3.8708,2.4475,2.6002,0.8352
380,0,4.1858,1.7977,2.645,0.9916
381,0,4.463,2.2357,2.5989,0.8047
382,0,3.8823,2.4205,2.6002,0.8352
383,0,3.7968,1.6623,2.5814,1.1889
384,0,4.1206,1.6296,2.575,1.2747
385,0,3.853,2.3516,2.6497,0.8127
386,0,3.9032,2.4159,2.6002,0.8352
387,0,4.2982,1.845,2.5755,1.2899
388,0,3.7994,1.7633,2.6511,0.9695
389,0,4.2738,1.7565,2.6496,0.8028
390,0,4.3674,2.0656,2.5759,1.2841
391,0,3.8021,1.6389,2.5814,1.1889
392,0,3.528,1.9243,2.6011,0.8348
393,0,3.8986,1.5921,2.575,0.8263
394,0,3.6101,2.0634,2.5999,0.8309
395,0,3.9418,1.7209,2.6484,1.2747
396,0,4.2311,2.3894,2.6272,0.5049
397,0,4.2322,1.852,2.6453,0.8638
398,0,4.3769,1.7048,2.6156,0.558
399,0,4.4471,2.263,2.5989,0.8047
400,0,4.1632,2.3386,2.6451,0.8352
401,0,4.2286,2.2937,2.6452,1.0152
402,0,4.0346,1.5063,2.5995,0.8282
403,0,3.7757,2.2532,2.67,0.9945
404,0,4.1324,1.7446,2.6486,0.8624
405,0,4.0495,1.6997,2.5739,1.2928
406,0,3.6634,1.6869,2.6242,0.7759
407,0,4.386,2.15,2.5759,1.1998
408,0,3.5582,2.1201,2.5999,0.8309
409,0,3.609,1.8362,2.6006,0.8341
410,0,4.1082,2.2723,2.6446,0.893
411,0,4.3074,2.1938,2.582,1.1998
412,0,3.9191,2.2975,2.6446,0.8929
413,0,4.3815,2.0886,2.5759,1.2841
414,0,4.003,2.453,2.601,0.8383
415,0,4.1706,2.2102,2.67,0.9981
416,0,4.3483,1.6581,2.656,0.558
417,0,3.7763,1.6695,2.5814,1.1889
418,0,3.7867,2.4696,2.5989,0.8127
419,0,4.2266,1.7474,2.645,0.9916
420,0,3.5543,1.8943,2.6006,0.8341
421,0,3.5924,1.7514,2.6261,0.5382
422,0,3.7105,1.6131,2.6242,0.7759
423,0,3.9808,1.658,2.5739,1.2928
424,0,3.9623,2.4699,2.601,0.8383
425,0,4.0414,2.3875,2.601,0.8383
426,0,4.4027,2.3044,2.6251,0.4882
427,0,3.6774,2.3218,2.6452,1.0152
428,0,4.2013,1.6782,2.6242,0.7759
429,0,3.97,2.257,2.6432,0.8438
430,0,3.9357,1.65,2.575,1.2747
431,0,4.2417,1.6648,2.6242,0.7759
432,0,4.2442,1.8212,2.6453,0.8638
433,0,4.3782,2.0213,2.5748,1.3037
434,0,3.5987,1.861,2.6006,0.8341
435,0,3.6498,1.9406,2.6443,0.8348
436,0,3.5994,2.0683,2.5999,0.8309
437,0,4.2059,1.6069,2.6242,0.7759
438,0,3.7406,2.0315,2.6444,0.8311
439,0,3.725,2.3169,2.6452,1.0152
440,0,4.1692,2.342,2.6451,0.8352
441,0,3.5105,2.1195,2.5923,0.3597
442,0,4.0207,1.6278,2.5739,1.2928
443,0,3.9834,2.3958,2.601,0.8383
444,0,3.7343,2.0657,2.6461,0.8919
445,0,4.3704,2.16,2.5759,1.1998
446,0,4.12,2.2464,2.67,0.893
447,0,4.0217,1.6387,2.5739,1.2928
448,0,3.5536,2.0507,2.5999,0.8309
449,0,4.2016,2.2548,2.6452,1.0152
450,0,3.9297,2.4326,2.6002,0.8352
451,0,3.7776,1.6003,2.5814,0.8019
452,0,4.1548,2.4204,2.6002,0.8352
453,0,3.979,1.4897,2.5995,0.8282
454,0,4.1732,1.7677,2.6486,0.9916
455,0,4.3275,2.3916,2.6534,0.3622
456,0,4.236,1.6503,2.6242,0.7759
457,0,3.9182,1.6088,2.575,1.2747
458,0,3.5042,1.8811,2.5926,0.3685
459,0,3.8056,1.7776,2.6511,0.9695
460,0,4.4366,2.0856,2.5999,0.8309
461,0,3.6875,1.7376,2.645,0.9916
462,0,4.185,1.7567,2.6486,0.9916
463,0,4.3688,2.2805,2.6251,0.7911
464,0,3.5807,2.2478,2.5989,0.8047
465,0,3.8551,2.3272,2.6479,0.9945
466,0,3.5163,2.2006,2.5989,0.8047
467,0,4.23,2.396,2.6272,0.5049
468,0,4.0539,2.4649,2.601,0.8383
469,0,4.5113,1.9491,2.6011,0.8348
470,0,4.2296,1.6333,2.6242,0.7759
471,0,4.1344,1.5148,2.5984,0.8263
472,0,3.7316,2.1445,2.6492,0.9981
473,0,4.2042,1.7756,2.645,0.9916
474,0,3.8887,1.6036,2.575,0.8263
475,0,4.4361,1.7792,2.6261,0.5382
476,0,4.3011,1.9286,2.5748,1.3037
477,0,4.3271,2.3417,2.6251,0.7911
478,0,3.9761,1.5035,2.5995,0.8282
479,0,4.4894,2.103,2.5999,0.8309
480,0,3.5966,1.8641,2.6006,0.8341
481,0,4.4449,1.7669,2.6261,0.5382
482,0,3.9337,2.2873,2.6446,0.8929
483,0,4.1655,2.4234,2.6002,0.8352
484,0,4.0958,1.5238,2.5984,0.8263
485,0,3.6863,2.3002,2.6452,1.0152
486,0,4.336,2.3194,2.6251,0.7911
487,0,4.1236,2.4042,2.6002,0.8352
488,0,4.0369,2.3218,2.6432,0.8438
489,0,3.7323,1.6617,2.5814,0.7759
490,0,3.6787,1.7096,2.6496,0.7759
491,0,3.9601,2.3375,2.6432,0.8383
492,0,4.3082,2.0369,2.5748,1.3037
493,0,4.3562,2.3108,2.6251,0.7911
494,0,4.484,2.0591,2.5999,0.8309
495,0,4.4567,1.8112,2.6006,0.8341
496,0,3.8001,2.3559,2.6497,0.8127
497,0,4.1736,2.3124,2.6452,1.0152
498,0,3.9002,1.718,2.6484,1.2747
499,0,3.745,1.807,2.6511,0.9916
500,0,4.4771,1.8458,2.6006,0.8341
501,0,4.1703,2.224,2.67,0.9981
502,0,3.7546,1.7466,2.6511,0.9916
503,0,3.7244,1.8187,2.645,0.9916
504,0,3.546,1.8012,2.6006,0.8341
505,0,4.3201,2.3358,2.6251,0.7911
506,0,4.1788,1.6176,2.575,1.2747
507,0,4.4414,1.8514,2.6006,0.8341
508,0,3.6418,1.6476,2.6242,0.7759
509,0,4.3514,2.3327,2.6251,0.7911
510,0,4.0462,1.5338,2.5995,0.8282
511,0,4.3702,2.2114,2.582,1.1998
512,0,4.377,2.1316,2.5759,1.2841
513,0,4.3784,1.8213,2.5755,1.2899
514,0,4.3938,1.7544,2.6223,0.8028
515,0,4.1837,1.5533,2.5984,0.8263
516,0,3.8276,1.8119,2.6511,0.9695
517,0,4.1981,2.1669,2.6492,0.9981
518,0,3.6052,1.7991,2.6006,0.8341
519,0,3.6926,1.8081,2.645,0.9916
520,0,4.341,2.1882,2.582,1.1998
521,0,4.4382,2.1175,2.5999,0.8309
522,0,3.7498,2.0702,2.6461,0.8919
523,0,3.9651,2.3009,2.6432,0.8438
524,0,3.9436,1.5108,2.5984,0.8263
525,0,3.7842,1.6412,2.5814,1.1889
526,0,3.7547,2.188,2.67,0.9981
527,0,4.3579,1.9027,2.5755,1.2899
528,0,3.55,1.929,2.6011,0.8348
529,0,3.8834,2.4086,2.6002,0.8352
530,0,4.0272,1.5276,2.5995,0.8282
531,0,4.0894,1.6557,2.575,1.2747
532,0,3.8407,1.531,2.5973,0.8019
533,0,4.0446,1.5099,2.5995,0.8282
534,0,4.3584,2.0867,2.5759,1.2841
535,0,4.131,1.7597,2.6486,0.8624
536,0,4.0726,1.6269,2.5739,1.2928
537,0,4.3954,1.8005,2.6223,0.8028
538,0,3.825,2.4166,2.5989,0.8127
539,0,3.657,1.886,2.6453,0.8341
540,0,4.2024,2.4706,2.6272,0.5049
541,0,4.4314,2.2592,2.5989,0.8047
542,0,4.0215,2.4786,2.601,0.8383
543,0,3.6303,1.6712,2.6169,0.377
544,0,4.1872,1.8121,2.645,0.9916
545,0,3.5951,2.2082,2.5989,0.8047
546,0,3.6599,2.2803,2.6452,1.0152
547,0,3.9534,2.3263,2.6446,0.8929
548,0,4.2561,2.3097,2.6452,1.0152
549,0,4.091,1.6819,2.575,1.2747
550,0,3.7325,2.0298,2.6461,0.8919
551,0,4.3352,1.9543,2.5748,1.3037
552,0,3.7175,2.0698,2.6461,0.8919
553,0,3.885,1.7617,2.6486,0.8624
554,0,3.5388,2.1202,2.5999,0.8309
555,0,4.0973,2.2571,2.6446,0.893
556,0,3.6658,2.1501,2.6492,0.9981
557,0,3.6092,1.7668,2.6261,0.5382
558,0,3.9367,2.292,2.6446,0.8929
559,0,4.2595,1.8888,2.6453,1.2899
560,0,3.8294,2.2832,2.6479,0.9945
561,0,3.818,1.6021,2.5814,1.1889
562,0,3.722,2.2066,2.6492,0.9981
563,0,4.4914,1.9487,2.6011,0.8348
564,0,4.2225,2.199,2.6492,0.9981
565,0,3.6747,1.8264,2.6453,0.8638
566,0,4.27,1.9732,2.6443,1.3037
567,0,4.0638,2.4066,2.601,0.8383
568,0,4.1157,1.7184,2.6484,1.2747
569,0,3.7797,1.6088,2.5814,1.1889
570,0,3.5614,2.2168,2.5989,0.8047
571,0,3.8587,2.2833,2.6446,0.9945
572,0,4.316,1.8507,2.5755,1.2899
573,0,4.0414,2.4604,2.601,0.8383
574,0,3.5908,1.6804,2.622,0.377
575,0,4.2407,1.8437,2.6453,0.8638
576,0,3.8061,2.353,2.6497,0.8127
577,0,3.6647,2.0611,2.6461,0.8919
578,0,4.2014,2.2119,2.67,0.9981
579,0,3.6749,1.9119,2.6444,0.8638
580,0,3.6507,1.828,2.6453,0.8341
581,0,4.1311,1.7379,2.6484,1.2747
582,0,3.7916,2.4213,2.5989,0.8127
583,0,4.4659,2.0756,2.5999,0.8309
584,0,3.8006,1.5961,2.5814,0.8019
585,0,4.3453,1.8576,2.5755,1.2899
586,0,3.61,2.2767,2.5989,0.4882
587,0,4.1148,1.642,2.575,1.2747
588,0,4.0477,2.3911,2.601,0.8383
589,0,3.7377,1.8079,2.645,0.9916
590,0,3.7437,2.4001,2.5989,0.8127
