pid,step,x,y,z,speed
139,0,3.8487,1.6023,2.575,0.8331
140,0,4.2128,1.6713,2.6244,0.7862
141,0,3.5872,1.8305,2.5998,0.8386
142,0,3.9584,2.3513,2.6432,0.8387
143,0,3.5267,2.0789,2.5993,0.8381
144,0,3.8837,1.5689,2.5986,0.8331
145,0,3.7963,1.6824,2.5813,1.1976
146,0,4.3037,1.9236,2.5744,1.3067
147,0,4.4395,2.0312,2.6003,0.8415
148,0,4.3208,1.7549,2.6235,0.7994
149,0,4.0174,2.4122,2.6004,0.8418
150,0,4.2867,2.3347,2.6498,0.7977
151,0,4.189,2.1665,2.6486,0.9958
152,0,3.71,2.4267,2.6267,0.5055
153,0,3.6683,2.0752,2.6457,0.8897
154,0,4.3029,2.0543,2.5754,1.2882
155,0,3.7649,2.2995,2.6481,0.994
156,0,3.7433,1.6079,2.5813,1.1976
157,0,4.3682,1.6541,2.6567,0.5656
158,0,4.3117,1.7663,2.6235,0.7994
159,0,3.5435,1.7466,2.6266,0.514
160,0,4.4396,2.2751,2.6269,0.4986
161,0,4.1853,2.2188,2.6486,0.9958
162,0,3.7934,2.1967,2.67,1.1672
163,0,4.1974,1.7823,2.6452,1.0051
164,0,3.763,2.2732,2.6481,1.0166
165,0,4.2501,2.4255,2.6267,0.5055
166,0,4.0751,2.3054,2.6436,0.8383
167,0,4.2382,1.6607,2.6244,0.7862
168,0,3.5709,1.7416,2.6266,0.514
169,0,3.839,2.2375,2.67,0.994
170,0,4.1436,2.3889,2.5996,0.8387
171,0,4.4751,2.0936,2.5993,0.8381
172,0,3.6905,2.1382,2.6457,0.9958
173,0,3.8276,2.2923,2.6481,0.994
174,0,3.9583,2.3103,2.6436,0.8895
175,0,4.245,2.4361,2.6267,0.5055
176,0,4.449,2.2276,2.5983,0.8127
177,0,4.2669,1.5911,2.6244,0.4825
178,0,3.9973,1.6339,2.574,1.3005
179,0,4.2449,2.1367,2.6457,0.9958
180,0,4.1941,2.2894,2.6449,1.0166
181,0,4.1942,2.1889,2.6486,0.9958
182,0,4.2704,2.0284,2.646,1.2882
183,0,3.7701,1.8287,2.65,0.9826
184,0,3.6544,1.6645,2.6244,0.7862
185,0,3.7589,1.5623,2.5977,0.8069
186,0,3.7363,1.9245,2.6454,0.877
187,0,3.8186,1.5985,2.5813,0.8069
188,0,4.2452,1.8353,2.6454,0.877
189,0,4.1598,2.4099,2.5996,0.8387
190,0,3.6251,1.7006,2.6171,0.3653
191,0,4.3026,1.8012,2.5752,0.7994
192,0,3.856,2.4346,2.5996,0.8387
193,0,4.2788,2.2952,2.6498,0.7977
194,0,3.7092,2.0553,2.6457,0.8897
195,0,4.137,1.5362,2.5986,0.8331
196,0,3.9219,2.4059,2.5996,0.8387
197,0,3.9588,2.2777,2.6436,0.8383
198,0,4.1442,1.5544,2.5986,0.8331
199,0,3.7416,1.8583,2.6454,0.877
200,0,4.327,2.2458,2.5814,1.2049
201,0,3.6775,2.1626,2.6486,0.9958
202,0,4.4513,2.2467,2.5983,0.8127
203,0,3.9624,1.6452,2.574,1.3005
204,0,4.2477,2.2941,2.6448,1.0166
205,0,4.3732,1.9184,2.5752,1.2912
206,0,4.1084,2.4261,2.5996,0.8387
207,0,3.7448,2.208,2.6486,0.9958
208,0,3.6957,1.629,2.6244,0.7862
209,0,4.0373,1.6441,2.574,1.3005
210,0,4.3076,2.4246,2.6267,0.5055
211,0,3.6763,1.6565,2.6244,0.7862
212,0,3.7512,1.6961,2.5813,1.1976
213,0,4.1885,1.6012,2.575,0.4825
214,0,3.8624,1.7454,2.6471,0.9826
215,0,3.9486,2.3431,2.6451,0.8387
216,0,3.6401,1.8047,2.6499,0.514
217,0,3.9352,2.2692,2.6449,0.8895
218,0,3.8052,1.6006,2.5813,0.8069
219,0,4.2192,2.302,2.6448,1.0166
220,0,4.3594,2.0897,2.5754,1.2882
221,0,4.429,2.0702,2.5993,0.8381
222,0,4.2077,1.7747,2.6452,1.0051
223,0,4.373,2.2867,2.6244,0.7977
224,0,4.4593,2.2208,2.5983,0.8127
225,0,4.3412,1.7972,2.5752,0.7994
226,0,4.3482,1.9564,2.5744,1.3067
227,0,4.4643,2.1874,2.5983,0.8127
228,0,3.4907,1.8944,2.6506,0.3631
229,0,4.2735,1.9806,2.6438,1.3067
230,0,4.1931,2.4549,2.5996,0.8387
231,0,3.8284,2.2674,2.6481,0.994
232,0,4.0205,1.5362,2.5995,0.8366
233,0,4.1596,1.6134,2.575,1.2827
234,0,3.7385,1.928,2.67,0.877
235,0,3.5833,1.6975,2.6266,0.514
236,0,3.8089,2.273,2.6481,0.994
237,0,3.8692,2.4596,2.5996,0.8387
238,0,4.0778,1.7412,2.6448,1.3005
239,0,3.8012,1.6169,2.5813,1.1976
240,0,4.3591,2.346,2.6244,0.7977
241,0,3.9098,1.6695,2.575,1.2827
242,0,3.6541,2.0256,2.646,0.8381
243,0,4.3377,1.782,2.6235,0.7994
244,0,3.6509,1.7074,2.6499,0.7862
245,0,3.7595,2.3053,2.6481,1.0166
246,0,3.8293,1.758,2.65,0.9826
247,0,4.3439,2.1512,2.5754,1.2049
248,0,3.7151,1.9255,2.6442,0.8336
249,0,3.8171,2.2835,2.6481,0.994
250,0,4.28,1.801,2.6499,0.7994
251,0,3.6444,2.0741,2.646,0.8381
252,0,3.6658,2.1853,2.6486,0.9958
253,0,3.6546,2.2104,2.6505,0.8127
254,0,3.512,1.9589,2.5926,0.3739
255,0,3.7468,2.1659,2.67,0.9958
256,0,4.373,2.0621,2.5754,1.2882
257,0,3.972,1.5702,2.5995,0.8366
258,0,3.7456,2.319,2.6448,1.0166
259,0,3.6084,2.0319,2.6003,0.8415
260,0,4.1949,1.6348,2.575,0.7862
261,0,3.8471,2.2877,2.6449,0.994
262,0,4.0735,1.6969,2.574,1.3005
263,0,4.3424,2.3708,2.6244,0.7977
264,0,4.2961,2.1026,2.5754,1.2882
265,0,3.5608,1.9576,2.6003,0.8415
266,0,3.483,2.0615,2.6505,0.3605
267,0,4.4272,1.7023,2.6266,0.514
268,0,4.4034,1.7376,2.6235,0.514
269,0,4.3949,1.7734,2.6235,0.7994
270,0,3.852,1.6165,2.575,1.2827
271,0,3.5828,1.7284,2.6266,0.514
272,0,4.2128,1.8058,2.6452,1.0051
273,0,3.7963,1.6537,2.5813,1.1976
274,0,3.8639,2.2319,2.67,0.994
275,0,3.5408,1.8432,2.5998,0.8386
276,0,3.5782,1.7027,2.6266,0.514
277,0,3.8847,1.6535,2.575,1.2827
278,0,3.685,2.1053,2.6457,0.8897
279,0,3.7215,1.5667,2.6266,0.4825
280,0,3.5707,1.812,2.5998,0.8386
281,0,4.2982,2.37,2.6169,0.3603
282,0,4.4578,2.1374,2.5993,0.8381
283,0,4.0422,2.2768,2.6436,0.8383
284,0,4.2859,2.3038,2.6498,0.7977
285,0,4.459,2.041,2.5993,0.8381
286,0,3.6886,1.6313,2.6244,0.7862
287,0,4.3498,2.3569,2.6244,0.7977
288,0,3.9962,1.6572,2.574,1.3005
289,0,3.9888,1.6875,2.574,1.3005
290,0,4.1961,1.8117,2.6454,1.0051
291,0,3.8636,1.7275,2.6515,1.1976
292,0,4.2997,2.1808,2.5814,1.2049
293,0,3.6618,2.3109,2.6448,1.0166
294,0,4.3908,2.2623,2.5814,0.7977
295,0,3.6914,1.7989,2.6454,1.0051
296,0,4.288,1.7625,2.6499,0.7994
297,0,4.4521,1.9549,2.6003,0.8415
298,0,4.4853,1.975,2.6003,0.8415
299,0,3.7538,1.6501,2.5813,1.1976
300,0,4.2037,1.7498,2.6452,1.0051
301,0,4.3322,2.1676,2.5814,1.2049
302,0,4.2071,1.6902,2.6244,0.7862
303,0,4.0813,2.3882,2.5996,0.8387
304,0,4.3741,1.6874,2.6567,0.5656
305,0,4.3877,2.076,2.5754,1.2882
306,0,3.6794,2.0597,2.6457,0.8897
307,0,4.3502,1.8966,2.5752,1.2912
308,0,4.1888,1.7973,2.6452,1.0051
309,0,4.4,1.778,2.6235,0.514
310,0,4.4543,2.0476,2.5993,0.8381
311,0,4.0344,2.5144,2.6505,0.3707
312,0,3.7025,1.5974,2.6244,0.7862
313,0,4.3406,1.9979,2.5744,1.3067
314,0,3.6431,2.1284,2.6505,0.8127
315,0,3.9354,1.6244,2.575,1.2827
316,0,3.7941,1.7908,2.65,0.9826
317,0,4.1954,2.2746,2.6449,1.0166
318,0,4.0167,2.487,2.5926,0.3707
319,0,3.9391,1.4844,2.5986,0.8331
320,0,4.3339,2.3283,2.6244,0.7977
321,0,3.8041,2.3129,2.6481,0.994
322,0,3.7068,2.2428,2.6486,1.0166
323,0,3.8556,2.4371,2.5996,0.8387
324,0,3.7449,1.8094,2.6454,1.0051
325,0,3.9798,1.7174,2.6448,1.3005
326,0,4.1183,2.3248,2.6449,0.8895
327,0,4.0897,2.4873,2.592,0.3585
328,0,4.3207,1.9107,2.5752,1.2912
329,0,3.7221,2.2293,2.6486,0.9958
330,0,3.855,1.7399,2.6469,1.1976
331,0,3.655,1.9857,2.6438,0.8415
332,0,3.6765,1.6524,2.6244,0.7862
333,0,4.2196,2.3305,2.6448,1.0166
334,0,3.5528,1.7832,2.6266,0.514
335,0,3.6759,1.9849,2.6442,0.8336
336,0,4.5033,2.0296,2.6003,0.8415
337,0,4.1754,1.7535,2.6471,1.0051
338,0,3.933,2.3917,2.5996,0.8387
339,0,4.3436,2.049,2.5754,1.2882
340,0,4.3425,1.7911,2.6235,0.7994
341,0,3.6932,1.6156,2.6244,0.7862
342,0,4.1368,1.5529,2.5986,0.8331
343,0,3.8583,1.5042,2.5986,0.8331
344,0,4.2944,2.4208,2.6267,0.5055
345,0,3.7036,1.7633,2.6452,1.0051
346,0,3.7197,2.0878,2.6457,0.8897
347,0,4.3804,2.0632,2.5754,1.2882
348,0,4.0449,1.5194,2.5995,0.8366
349,0,3.5929,1.6745,2.6534,0.3653
350,0,3.5631,1.8861,2.5998,0.8386
351,0,3.8163,2.3076,2.6481,0.994
352,0,3.5261,1.9833,2.6003,0.8415
353,0,4.3652,2.0335,2.5744,1.3067
354,0,4.0103,1.5481,2.5995,0.8366
355,0,3.7547,2.3552,2.6498,0.5055
356,0,4.4378,1.7494,2.6266,0.514
357,0,3.7407,1.7935,2.6452,1.0051
358,0,3.5922,2.0435,2.5993,0.8381
359,0,3.4817,1.955,2.6506,0.3739
360,0,3.85,1.6829,2.575,1.2827
361,0,3.7448,2.1349,2.67,0.9958
362,0,4.3828,2.1912,2.5814,1.2049
363,0,4.3325,1.7506,2.6235,0.7994
364,0,4.1225,1.6356,2.575,1.2827
365,0,4.1222,1.504,2.5986,0.8331
366,0,4.4449,1.7436,2.6266,0.514
367,0,3.5268,1.8293,2.5998,0.8386
368,0,3.5698,2.1711,2.5983,0.8127
369,0,3.9134,1.6658,2.575,1.2827
370,0,3.9592,1.5094,2.5995,0.8366
371,0,4.2784,1.8819,2.6453,1.2912
372,0,4.2179,2.1417,2.6457,0.9958
373,0,3.6992,2.2022,2.6486,0.9958
374,0,3.6887,1.9863,2.6442,0.8336
375,0,3.6955,2.3205,2.6448,1.0166
376,0,3.9492,2.3261,2.6436,0.8895
377,0,4.3044,2.3993,2.6267,0.5055
378,0,4.0506,1.6603,2.574,1.3005
379,0,3.7415,1.8126,2.6454,1.0051
380,0,4.0739,1.5968,2.575,0.8331
381,0,3.7513,1.7497,2.65,1.0051
382,0,3.6832,1.8744,2.6454,0.877
383,0,4.0017,2.498,2.5926,0.3707
384,0,4.2304,2.2337,2.6486,0.9958
385,0,3.6753,1.8423,2.6454,0.877
386,0,3.9323,1.6968,2.575,1.2827
387,0,3.861,1.7499,2.65,0.9826
388,0,3.859,1.6122,2.575,1.2827
389,0,4.2955,2.1442,2.5754,1.2882
390,0,4.2437,1.7552,2.6452,1.0051
391,0,3.9196,1.6824,2.575,1.2827
392,0,4.3796,1.9188,2.5744,1.2912
393,0,3.4894,2.0147,2.6506,0.3739
394,0,4.3763,2.2702,2.5814,0.7977
395,0,3.6556,1.6507,2.6244,0.7862
396,0,4.3447,2.2852,2.6244,0.7977
397,0,3.5918,1.9157,2.5998,0.8386
398,0,4.3747,2.2813,2.6244,0.7977
399,0,3.6465,1.8685,2.6453,0.8386
400,0,4.472,1.7834,2.6266,0.514
401,0,3.9452,2.405,2.5996,0.8387
402,0,3.8185,2.3562,2.6495,0.8152
403,0,4.386,1.7491,2.6235,0.7994
404,0,4.231,2.2527,2.6486,1.0166
405,0,3.681,2.304,2.6448,1.0166
406,0,3.6836,1.9872,2.6442,0.8336
407,0,4.3513,1.752,2.6235,0.7994
408,0,4.3764,2.1411,2.5754,1.2882
409,0,4.0772,1.7031,2.574,1.3005
410,0,3.5534,1.7839,2.6266,0.514
411,0,4.3413,2.3323,2.6244,0.7977
412,0,3.6632,1.7465,2.6452,1.0051
413,0,4.1682,2.2341,2.6486,1.0166
414,0,4.1542,1.5712,2.5986,0.8331
415,0,4.3052,2.4004,2.6267,0.5055
416,0,4.049,1.5188,2.5995,0.8366
417,0,4.2871,2.3409,2.6498,0.7977
418,0,3.765,1.6423,2.5813,1.1976
419,0,4.402,1.8052,2.5752,0.514
420,0,3.7596,1.7735,2.65,1.0051
421,0,3.9954,2.2894,2.6436,0.8383
422,0,4.0609,1.6995,2.574,1.3005
423,0,4.4767,1.9056,2.5998,0.8386
424,0,4.353,2.2664,2.5814,0.7977
425,0,3.5792,2.1838,2.5983,0.8127
426,0,4.1826,2.2966,2.6448,1.0166
427,0,4.3375,2.182,2.5814,1.2049
428,0,3.7212,1.8084,2.6454,1.0051
429,0,4.2359,2.2316,2.6486,0.9958
430,0,3.5833,2.2528,2.5983,0.8127
431,0,4.4943,1.8688,2.5998,0.8386
432,0,3.9655,2.4296,2.6004,0.8418
433,0,4.1189,2.3975,2.5996,0.8387
434,0,4.1407,2.2571,2.6449,0.8895
435,0,3.7062,1.7604,2.6452,1.0051
436,0,4.1348,1.7325,2.6469,1.2827
437,0,3.8751,2.242,2.67,0.8895
438,0,3.7587,2.4394,2.5984,0.8152
439,0,4.287,2.3522,2.6498,0.7977
440,0,3.9138,2.4065,2.5996,0.8387
441,0,3.5908,1.8903,2.5998,0.8386
442,0,3.9517,2.3129,2.6436,0.8895
443,0,4.375,2.2152,2.5814,1.2049
444,0,3.9344,2.257,2.6449,0.8895
445,0,4.3626,2.2442,2.5814,1.2049
446,0,3.5328,2.1817,2.5983,0.8127
447,0,3.7294,1.8089,2.6452,1.0051
448,0,3.8686,1.4974,2.5986,0.8331
449,0,3.8955,1.7542,2.6471,0.8758
450,0,3.7974,1.7223,2.6515,1.1976
451,0,4.3886,1.9017,2.5752,1.2912
452,0,4.1402,2.2564,2.67,0.8895
453,0,4.3859,1.7271,2.6235,0.7994
454,0,4.2668,1.9327,2.6453,1.2912
455,0,3.6889,2.0493,2.6457,0.8897
456,0,3.7617,2.2715,2.6481,1.0166
457,0,3.6738,2.0739,2.6457,0.8897
458,0,4.2512,2.3101,2.6448,1.0166
459,0,3.9544,1.5407,2.5986,0.8331
460,0,4.3067,1.9178,2.5752,1.2912
461,0,4.076,2.3169,2.6449,0.8895
462,0,3.6836,1.9095,2.6442,0.877
463,0,4.0492,1.525,2.5995,0.8366
464,0,4.0178,2.282,2.6436,0.8383
465,0,4.4387,2.1262,2.5993,0.8381
466,0,4.0053,2.4383,2.6004,0.8418
467,0,4.2774,2.1695,2.6505,1.2049
468,0,4.102,2.4433,2.5996,0.8387
469,0,3.9792,1.6092,2.574,1.3005
470,0,3.546,1.8496,2.5998,0.8386
471,0,3.764,2.4023,2.5984,0.8152
472,0,3.6512,2.1562,2.6505,0.8127
473,0,3.9298,1.7255,2.6469,1.2827
474,0,3.8114,2.4435,2.5984,0.8152
475,0,3.7052,2.1594,2.6486,0.9958
476,0,4.478,2.1176,2.5993,0.8381
477,0,4.087,2.2536,2.6449,0.8895
478,0,4.3507,1.7837,2.6235,0.7994
479,0,4.1412,1.5059,2.5986,0.8331
480,0,3.5441,2.0535,2.5993,0.8381
481,0,3.8862,2.3302,2.6449,0.8895
482,0,4.1388,2.4909,2.592,0.3585
483,0,4.0013,2.519,2.6505,0.3707
484,0,3.7588,1.6456,2.5813,1.1976
485,0,3.8808,1.6496,2.575,1.2827
486,0,3.804,2.4232,2.5984,0.8152
487,0,4.1646,1.7185,2.6469,1.2827
488,0,3.6741,1.8042,2.6452,1.0051
489,0,3.8023,2.3961,2.5984,0.8152
490,0,3.9299,1.6063,2.575,0.8331
491,0,3.8984,1.5318,2.5986,0.8331
492,0,4.2544,1.8265,2.6452,1.0051
493,0,4.2178,1.5929,2.6244,0.4825
494,0,4.1788,2.2449,2.6486,1.0166
495,0,3.5726,2.0422,2.5993,0.8381
496,0,4.1877,2.2437,2.6486,1.0166
497,0,3.6648,2.149,2.6457,0.9958
498,0,4.3205,1.9063,2.5752,1.2912
499,0,4.3694,1.7622,2.6235,0.7994
500,0,4.2266,1.7128,2.6499,0.7862
501,0,3.5137,1.9422,2.6003,0.8415
502,0,3.8964,2.4086,2.5996,0.8387
503,0,4.4405,2.1292,2.5993,0.8381
504,0,3.8675,2.3866,2.5996,0.8387
505,0,4.1315,2.4432,2.5996,0.8387
506,0,4.1967,1.7981,2.6471,1.0051
507,0,4.3018,1.9467,2.5744,1.3067
508,0,3.7598,2.4275,2.5984,0.8152
509,0,3.5263,2.1197,2.5993,0.8381
510,0,3.6809,2.1431,2.6457,0.9958
511,0,4.4809,2.0518,2.5993,0.8381
512,0,3.6048,1.905,2.5998,0.8386
513,0,4.494,2.0731,2.5993,0.8381
514,0,3.945,2.3267,2.6449,0.8895
515,0,3.9891,2.3427,2.6432,0.8418
516,0,3.9445,1.5063,2.5986,0.8331
517,0,4.2965,1.6521,2.6171,0.5656
518,0,3.8374,1.8128,2.65,0.9826
519,0,3.8044,1.569,2.5977,0.8069
520,0,4.1887,1.7949,2.6454,1.0051
521,0,3.9987,1.6913,2.574,1.3005
522,0,4.266,2.1717,2.6505,1.2049
523,0,4.3163,1.8054,2.5752,0.7994
524,0,3.9698,2.4441,2.6004,0.8418
525,0,4.2147,1.6776,2.6244,0.7862
526,0,3.7266,2.136,2.6457,0.9958
527,0,4.2291,2.2857,2.6448,1.0166
528,0,3.9011,2.4155,2.5996,0.8387
529,0,3.5099,2.107,2.5993,0.8381
530,0,3.4927,1.9287,2.6506,0.3739
531,0,3.7516,2.1971,2.67,0.9958
532,0,4.284,1.7295,2.6499,0.7994
533,0,4.3764,1.9859,2.5744,1.3067
534,0,4.2432,1.738,2.6452,1.0051
535,0,4.0943,2.3407,2.6451,0.8387
536,0,4.318,2.1202,2.5754,1.2882
537,0,4.4314,1.9032,2.5998,0.8386
538,0,4.3601,2.0238,2.5744,1.3067
539,0,4.0792,1.5223,2.5995,0.8331
540,0,3.7892,1.6651,2.5813,1.1976
541,0,4.1918,2.2153,2.67,0.9958
542,0,4.243,1.5674,2.6266,0.4825
543,0,4.3927,2.1175,2.5754,0.8381
544,0,3.69,2.1566,2.6486,0.9958
545,0,4.4526,1.7891,2.6266,0.514
546,0,3.5671,1.7048,2.6266,0.514
547,0,4.2247,2.313,2.6448,1.0166
548,0,4.4729,1.8199,2.5998,0.8386
549,0,4.3533,2.2294,2.5814,1.2049
550,0,3.8229,2.1907,2.67,1.1672
551,0,4.1258,1.6404,2.575,1.2827
552,0,3.6534,1.9886,2.6438,0.8415
553,0,3.6539,1.8781,2.6453,0.8386
554,0,4.0943,2.4103,2.5996,0.8387
555,0,4.2879,1.6539,2.6171,0.5656
556,0,4.0639,1.6346,2.574,1.3005
557,0,3.5155,2.1619,2.5983,0.8127
558,0,4.1108,1.6827,2.575,1.2827
559,0,3.8969,2.3049,2.6449,0.8895
560,0,3.5983,2.1393,2.5993,0.8381
561,0,3.9781,1.5196,2.5995,0.8366
562,0,3.7478,1.87,2.67,0.877
563,0,4.4713,2.0721,2.5993,0.8381
564,0,4.356,2.0414,2.5744,1.2882
565,0,3.6367,2.2673,2.6498,0.4986
566,0,3.5249,1.7866,2.6266,0.514
567,0,4.016,1.4861,2.5995,0.8366
568,0,3.9211,2.453,2.5996,0.8387
569,0,3.9735,1.6566,2.574,1.3005
570,0,3.9151,2.4315,2.5996,0.8387
571,0,4.3633,2.3395,2.6244,0.7977
572,0,4.1261,1.6898,2.575,1.2827
573,0,3.8787,1.5408,2.5986,0.8331
574,0,3.6773,2.3162,2.6448,1.0166
575,0,4.3594,2.212,2.5814,1.2049
576,0,3.5303,1.8559,2.5998,0.8386
577,0,3.7666,2.2145,2.67,0.9958
578,0,4.4436,2.2469,2.5983,0.8127
579,0,3.74,1.6822,2.5813,1.1976
580,0,4.3636,1.7377,2.6235,0.7994
581,0,3.9768,1.6821,2.574,1.3005
582,0,4.2031,1.5438,2.6266,0.4825
583,0,4.2529,1.7636,2.6452,1.0051
584,0,4.3876,1.75,2.6235,0.7994
585,0,3.6829,1.7076,2.6499,0.7862
586,0,4.3538,2.1819,2.5814,1.2049
587,0,4.41,1.7384,2.6235,0.514
588,0,3.7749,2.47,2.5984,0.8152
589,0,3.5002,2.1198,2.5919,0.3605
590,0,3.6596,1.68,2.6244,0.7862
591,0,3.7048,1.6795,2.6244,0.7862
